operation,amount,time
greater than,2000000,1234796
greater than,2000000,1265467
greater than,2000000,1236808
greater than,2000000,1289474
greater than,2000000,1219964
greater than,2000000,1301404
greater than,2000000,1223424
greater than,2000000,1305289
greater than,2000000,1225214
greater than,2000000,1247332
greater than,2000000,1211255
greater than,2000000,1234631
greater than,2000000,1225384
greater than,2000000,1229975
greater than,2000000,1234381
greater than,2000000,1218892
greater than,2000000,1233249
greater than,2000000,1293863
greater than,2000000,1248075
greater than,2000000,1231724
greater than,2000000,1276298
greater than,2000000,1227901
greater than,2000000,1226609
greater than,2000000,1299826
greater than,2000000,1239468
greater than,2000000,1236201
greater than,2000000,1243934
greater than,2000000,1231449
greater than,2000000,1226834
greater than,2000000,1261937
greater than,2000000,1225200
greater than,2000000,1227222
greater than,2000000,1249856
greater than,2000000,1233265
greater than,2000000,1269329
greater than,2000000,1319586
greater than,2000000,1242468
greater than,2000000,1231563
greater than,2000000,1278467
greater than,2000000,1226528
greater than,2000000,1234793
greater than,2000000,1275870
greater than,2000000,1232525
greater than,2000000,1244123
greater than,2000000,1225430
greater than,2000000,1235478
greater than,2000000,1223798
greater than,2000000,1225229
greater than,2000000,1289645
greater than,2000000,1227009
greater than,2000000,1236834
greater than,2000000,1221989
greater than,2000000,1228926
greater than,2000000,1235707
greater than,2000000,1223387
greater than,2000000,1235679
greater than,2000000,1289133
greater than,2000000,1231033
greater than,2000000,1228400
greater than,2000000,1228289
greater than,2000000,1218166
greater than,2000000,1255867
greater than,2000000,1201525
greater than,2000000,1311692
greater than,2000000,1255296
greater than,2000000,1220894
greater than,2000000,1240875
greater than,2000000,1220439
greater than,2000000,1228098
equals,2000000,1218297
equals,2000000,1194597
equals,2000000,1199159
equals,2000000,1291115
equals,2000000,1234290
equals,2000000,1236513
equals,2000000,1233260
equals,2000000,1222725
equals,2000000,1223583
equals,2000000,1280390
equals,2000000,1228211
equals,2000000,1222142
equals,2000000,1220703
equals,2000000,1263903
equals,2000000,1248755
equals,2000000,1219470
equals,2000000,1209680
equals,2000000,1208912
equals,2000000,1221236
equals,2000000,1216828
equals,2000000,1204067
equals,2000000,1212843
equals,2000000,1196676
equals,2000000,1184105
equals,2000000,1188796
equals,2000000,1222366
equals,2000000,1205125
equals,2000000,1211186
equals,2000000,1219270
equals,2000000,1220177
equals,2000000,1206690
equals,2000000,1293261
equals,2000000,1236519
equals,2000000,1209058
equals,2000000,1209117
equals,2000000,1277170
