operation,amount,time
isPrime,10000000,1065523
isPrime,10000000,1078505
isPrime,10000000,1055923
isPrime,10000000,1069524
isPrime,10000000,1069901
isPrime,10000000,1084001
isPrime,10000000,1076271
isPrime,10000000,1056732
isPrime,10000000,1059676
isPrime,10000000,1051542
isPrime,10000000,1162557
sin,10000000,900286
sin,10000000,902583
sin,10000000,908019
sin,10000000,1005907
sin,10000000,897347
sin,10000000,894180
sin,10000000,879424
sin,10000000,899431
sin,10000000,912041
sin,10000000,904331
sin,10000000,909409
sin,10000000,905611
sin,10000000,897672
sin,10000000,891980
sin,10000000,893167
sin,10000000,901452
sin,10000000,914603
sin,10000000,993588
sin,10000000,908590
sin,10000000,892224
sin,10000000,895552
sin,10000000,916652
sin,10000000,895474
sin,10000000,894510
sin,10000000,886041
sin,10000000,904917
sin,10000000,895299
sin,10000000,883575
sin,10000000,902069
sin,10000000,905297
sin,10000000,888697
sin,10000000,883969
sin,10000000,1016083
sin,10000000,899384
sin,10000000,890085
sin,10000000,898474
sin,10000000,913525
sin,10000000,921973
sin,10000000,911892
sin,10000000,900619
sin,10000000,899076
sin,10000000,888731
sin,10000000,907412
sin,10000000,911471
sin,10000000,899495
sin,10000000,884217
sin,10000000,901390
sin,10000000,997734
sin,10000000,912207
sin,10000000,909455
tan,10000000,880072
tan,10000000,969503
tan,10000000,878373
tan,10000000,869460
tan,10000000,897176
tan,10000000,889679
tan,10000000,862580
tan,10000000,874406
tan,10000000,870201
tan,10000000,870336
tan,10000000,860723
tan,10000000,858663
tan,10000000,871101
tan,10000000,880666
tan,10000000,876935
tan,10000000,862707
tan,10000000,980036
tan,10000000,873538
tan,10000000,878569
tan,10000000,877405
tan,10000000,876347
tan,10000000,861114
tan,10000000,851988
tan,10000000,865188
tan,10000000,854937
tan,10000000,855565
tan,10000000,867382
tan,10000000,855536
tan,10000000,868293
tan,10000000,866448
tan,10000000,977604
tan,10000000,827502
tan,10000000,859579
tan,10000000,836643
tan,10000000,858378
tan,10000000,853707
tan,10000000,853326
tan,10000000,856461
tan,10000000,851859
tan,10000000,861086
tan,10000000,841542
tan,10000000,843782
tan,10000000,838790
tan,10000000,834754
tan,10000000,853653
tan,10000000,962042
tan,10000000,864048
tan,10000000,843751
tan,10000000,838985
tan,10000000,856733
rand,10000000,3878045
rand,10000000,3897828
rand,10000000,3933003
rand,10000000,3915336
rand,10000000,4015335
rand,10000000,3913485
rand,10000000,3908603
rand,10000000,3892632
rand,10000000,3896980
rand,10000000,3898430
rand,10000000,3997805
rand,10000000,3896818
rand,10000000,3912964
rand,10000000,3885698
rand,10000000,3910136
rand,10000000,4007625
rand,10000000,3906794
rand,10000000,3882719
rand,10000000,3877865
rand,10000000,3883939
rand,10000000,4018913
rand,10000000,3918013
rand,10000000,3874616
rand,10000000,3910916
rand,10000000,3886747
rand,10000000,3877307
rand,10000000,3992069
rand,10000000,3869608
rand,10000000,3899103
rand,10000000,3900563
rand,10000000,3895453
rand,10000000,4007169
rand,10000000,3895415
rand,10000000,3889952
rand,10000000,3910433
rand,10000000,3954737
rand,10000000,4012209
rand,10000000,3897009
rand,10000000,3907943
rand,10000000,3896433
rand,10000000,3890907
rand,10000000,3917761
rand,10000000,4040396
rand,10000000,3903844
rand,10000000,3926886
rand,10000000,3923077
rand,10000000,3900233
rand,10000000,4031212
rand,10000000,3921281
rand,10000000,3996454
fib,10000000,2185463
fib,10000000,2138280
fib,10000000,2123783
fib,10000000,2131918
fib,10000000,2130935
fib,10000000,2141008
fib,10000000,2104617
fib,10000000,2126866
fib,10000000,2145361
fib,10000000,2163675
fib,10000000,2237083
fib,10000000,2126296
fib,10000000,2123096
fib,10000000,2106195
fib,10000000,2120478
fib,10000000,2113889
fib,10000000,2086584
fib,10000000,2127591
fib,10000000,2118273
fib,10000000,2119952
fib,10000000,2208004
fib,10000000,2136766
fib,10000000,2140037
fib,10000000,2134473
fib,10000000,2151196
fib,10000000,2163623
fib,10000000,2156331
fib,10000000,2150607
fib,10000000,2192986
fib,10000000,2151012
fib,10000000,2147189
fib,10000000,2156006
fib,10000000,2148933
fib,10000000,2183374
fib,10000000,2219806
fib,10000000,2265000
fib,10000000,2139128
fib,10000000,2130941
fib,10000000,2159865
fib,10000000,2198771
fib,10000000,2202371
fib,10000000,2168926
fib,10000000,2126493
fib,10000000,2155845
fib,10000000,2147025
fib,10000000,2147313
fib,10000000,2149226
fib,10000000,2154546
fib,10000000,2131456
fib,10000000,2260311
pow,10000000,1691765
pow,10000000,1539671
pow,10000000,1545673
pow,10000000,1538005
pow,10000000,1535502
pow,10000000,1545386
pow,10000000,1570683
pow,10000000,1635893
pow,10000000,1707820
pow,10000000,1541858
pow,10000000,1540675
pow,10000000,1553619
pow,10000000,1532370
pow,10000000,1550123
pow,10000000,1499883
pow,10000000,1655479
pow,10000000,1530745
pow,10000000,1528022
pow,10000000,1526458
pow,10000000,1537351
pow,10000000,1532092
pow,10000000,1534218
pow,10000000,1533515
pow,10000000,1668062
pow,10000000,1526569
pow,10000000,1513505
pow,10000000,1536907
pow,10000000,1499297
pow,10000000,1512225
pow,10000000,1523220
pow,10000000,1660474
pow,10000000,1532446
pow,10000000,1539328
pow,10000000,1535122
pow,10000000,1541019
pow,10000000,1529578
pow,10000000,1543165
pow,10000000,1660642
pow,10000000,1572797
pow,10000000,1545452
pow,10000000,1544871
pow,10000000,1536534
pow,10000000,1538229
pow,10000000,1536176
pow,10000000,1527544
pow,10000000,1720782
pow,10000000,1522745
pow,10000000,1537170
pow,10000000,1524920
pow,10000000,1552489
len,10000000,868150
len,10000000,868806
len,10000000,851691
len,10000000,854987
len,10000000,855517
len,10000000,970073
len,10000000,857827
len,10000000,843595
len,10000000,867488
len,10000000,842354
len,10000000,856199
len,10000000,861369
len,10000000,850372
len,10000000,891034
len,10000000,934730
len,10000000,916196
len,10000000,945611
len,10000000,1019101
len,10000000,839363
len,10000000,855803
len,10000000,822125
len,10000000,852165
len,10000000,841558
len,10000000,839672
len,10000000,860198
len,10000000,835988
len,10000000,858081
len,10000000,844783
len,10000000,836634
len,10000000,974029
len,10000000,858147
len,10000000,858711
len,10000000,851259
len,10000000,834188
len,10000000,853619
len,10000000,829647
len,10000000,855307
len,10000000,855855
len,10000000,864472
len,10000000,844792
len,10000000,908344
len,10000000,899199
len,10000000,890863
len,10000000,856392
len,10000000,841057
len,10000000,847493
len,10000000,850073
len,10000000,826937
len,10000000,858461
len,10000000,847754
sqrt,10000000,735352
sqrt,10000000,775034
sqrt,10000000,842132
sqrt,10000000,737875
sqrt,10000000,746482
sqrt,10000000,786997
sqrt,10000000,884542
sqrt,10000000,844650
sqrt,10000000,806862
sqrt,10000000,827896
sqrt,10000000,830898
sqrt,10000000,828412
sqrt,10000000,822917
sqrt,10000000,813360
sqrt,10000000,850821
sqrt,10000000,845334
sqrt,10000000,928654
sqrt,10000000,746117
sqrt,10000000,734742
sqrt,10000000,727855
sqrt,10000000,722665
sqrt,10000000,741800
sqrt,10000000,743234
sqrt,10000000,728085
sqrt,10000000,712387
sqrt,10000000,712174
sqrt,10000000,706903
sqrt,10000000,700925
sqrt,10000000,733791
sqrt,10000000,726565
sqrt,10000000,705572
sqrt,10000000,863474
sqrt,10000000,733727
sqrt,10000000,717508
sqrt,10000000,724398
sqrt,10000000,719564
sqrt,10000000,733752
sqrt,10000000,733022
sqrt,10000000,735626
sqrt,10000000,720283
sqrt,10000000,734181
sqrt,10000000,727202
sqrt,10000000,730549
sqrt,10000000,728119
sqrt,10000000,738200
sqrt,10000000,811613
sqrt,10000000,760923
sqrt,10000000,709506
sqrt,10000000,702065
sqrt,10000000,716017
concat,10000000,1037955
concat,10000000,908788
concat,10000000,909178
concat,10000000,901199
concat,10000000,1009647
concat,10000000,925751
concat,10000000,900145
concat,10000000,923230
concat,10000000,921082
concat,10000000,1030264
concat,10000000,904855
concat,10000000,920382
concat,10000000,915031
concat,10000000,918600
concat,10000000,1030650
concat,10000000,904454
concat,10000000,923783
concat,10000000,912564
concat,10000000,1026401
concat,10000000,913566
concat,10000000,913858
concat,10000000,910616
concat,10000000,907365
concat,10000000,1027345
concat,10000000,905887
concat,10000000,918941
concat,10000000,948721
concat,10000000,923057
concat,10000000,1025408
concat,10000000,911338
concat,10000000,909052
concat,10000000,905742
concat,10000000,1045327
concat,10000000,915245
concat,10000000,918318
concat,10000000,909381
concat,10000000,903624
concat,10000000,1043790
concat,10000000,904803
concat,10000000,906354
concat,10000000,898535
concat,10000000,1013407
concat,10000000,925344
concat,10000000,899273
concat,10000000,919912
concat,10000000,919972
concat,10000000,1036766
concat,10000000,930280
concat,10000000,932890
concat,10000000,915216
