operation,amount,time
division,10000000,2087996
division,10000000,2070324
division,10000000,2074017
division,10000000,2052766
division,10000000,2061332
division,10000000,2081553
division,10000000,2061167
division,10000000,2084768
division,10000000,2066789
division,10000000,2103625
division,10000000,2085131
division,10000000,2131210
division,10000000,2083151
division,10000000,2063371
division,10000000,2092312
division,10000000,2081543
division,10000000,2076598
division,10000000,2234379
division,10000000,2094733
division,10000000,2099622
division,10000000,2072198
division,10000000,2098911
division,10000000,2096000
division,10000000,2090560
division,10000000,2112456
division,10000000,2100721
smaller than,10000000,1974428
smaller than,10000000,2073010
smaller than,10000000,2059950
smaller than,10000000,2038442
smaller than,10000000,2008221
smaller than,10000000,1996535
smaller than,10000000,1986785
smaller than,10000000,1974380
smaller than,10000000,1979172
smaller than,10000000,1994028
smaller than,10000000,1983965
smaller than,10000000,1988217
smaller than,10000000,1978967
smaller than,10000000,2027170
smaller than,10000000,2008008
smaller than,10000000,1957143
smaller than,10000000,1971606
smaller than,10000000,1988225
smaller than,10000000,1975887
smaller than,10000000,1995259
smaller than,10000000,2099730
smaller than,10000000,1984969
smaller than,10000000,1990114
smaller than,10000000,1982530
smaller than,10000000,1969209
smaller than,10000000,1979262
smaller than,10000000,1980223
smaller than,10000000,2002206
smaller than,10000000,1997799
smaller than,10000000,2006183
smaller than,10000000,1999011
smaller than,10000000,1991317
smaller than,10000000,1992490
smaller than,10000000,1994408
smaller than,10000000,2016069
smaller than,10000000,2007405
smaller than,10000000,2000049
smaller than,10000000,2005205
smaller than,10000000,2015186
smaller than,10000000,2002804
smaller than,10000000,2138657
smaller than,10000000,2108621
smaller than,10000000,2091494
smaller than,10000000,2054581
smaller than,10000000,2011622
smaller than,10000000,1997101
smaller than,10000000,2006279
smaller than,10000000,1993602
smaller than,10000000,1984337
smaller than,10000000,1994545
greater than,10000000,1972378
greater than,10000000,1983013
greater than,10000000,1981647
greater than,10000000,2004896
greater than,10000000,1987500
greater than,10000000,2005318
greater than,10000000,1997972
greater than,10000000,2106026
greater than,10000000,2067988
greater than,10000000,2007506
greater than,10000000,1989510
greater than,10000000,1990019
greater than,10000000,2009908
greater than,10000000,1989104
greater than,10000000,2002574
greater than,10000000,1997551
greater than,10000000,1975446
greater than,10000000,1993236
greater than,10000000,2001116
greater than,10000000,1994395
greater than,10000000,1988032
greater than,10000000,1970824
greater than,10000000,2028644
greater than,10000000,1973851
greater than,10000000,2000495
greater than,10000000,1995129
greater than,10000000,2152476
greater than,10000000,2018133
greater than,10000000,2051184
greater than,10000000,2007640
greater than,10000000,2022715
greater than,10000000,2027711
greater than,10000000,2008417
greater than,10000000,2021291
greater than,10000000,2063675
greater than,10000000,2020765
greater than,10000000,2068269
greater than,10000000,2016908
greater than,10000000,2051830
greater than,10000000,2024705
greater than,10000000,2010414
greater than,10000000,2013403
greater than,10000000,1999349
greater than,10000000,2033848
greater than,10000000,2032477
greater than,10000000,2027498
greater than,10000000,2174952
greater than,10000000,2005879
greater than,10000000,2000016
greater than,10000000,2031214
equals,10000000,1953001
equals,10000000,1927294
equals,10000000,1918505
equals,10000000,1914148
equals,10000000,2037342
equals,10000000,1945207
equals,10000000,1949540
equals,10000000,1944571
equals,10000000,1932966
equals,10000000,1937573
equals,10000000,1912375
equals,10000000,1932657
equals,10000000,1916176
equals,10000000,1922596
equals,10000000,1933541
equals,10000000,1925441
equals,10000000,1934947
equals,10000000,1946268
equals,10000000,1955113
equals,10000000,1933434
equals,10000000,1929873
equals,10000000,1927480
equals,10000000,1941965
equals,10000000,1938665
equals,10000000,1934666
equals,10000000,1911507
equals,10000000,1953821
equals,10000000,1960314
equals,10000000,1969204
equals,10000000,1957391
equals,10000000,1955759
equals,10000000,1971897
equals,10000000,1935851
equals,10000000,2133193
equals,10000000,1912064
equals,10000000,1929534
equals,10000000,1922227
equals,10000000,1934373
equals,10000000,1921024
equals,10000000,1915333
equals,10000000,1910044
equals,10000000,1916056
equals,10000000,1931447
equals,10000000,1908246
equals,10000000,1914028
equals,10000000,1928407
equals,10000000,1935476
equals,10000000,1939215
equals,10000000,1933914
equals,10000000,1935199
not equals,10000000,1978674
not equals,10000000,1972841
not equals,10000000,1925821
not equals,10000000,1944092
